time,open,high,low,close,Volume
1613955600,0.725,0.73,0.725,0.725,314800
1614042000,0.72,0.725,0.72,0.72,273300
1614128400,0.725,0.73,0.72,0.72,392000
1614214800,0.72,0.735,0.72,0.725,491000
1614301200,0.725,0.73,0.72,0.725,163700
1614560400,0.73,0.73,0.725,0.73,292100
1614646800,0.73,0.735,0.725,0.73,417200
1614733200,0.73,0.735,0.73,0.735,113700
1614819600,0.735,0.735,0.73,0.73,221800
1614906000,0.73,0.74,0.73,0.74,438800
1615165200,0.735,0.74,0.73,0.735,421200
1615251600,0.74,0.74,0.735,0.735,200000
1615338000,0.735,0.735,0.73,0.73,202400
1615424400,0.735,0.735,0.72,0.72,1810200
1615510800,0.715,0.715,0.71,0.71,825900
1615770000,0.71,0.715,0.71,0.71,366900
1615856400,0.71,0.71,0.705,0.71,845800
1615942800,0.71,0.71,0.705,0.705,825400
1616029200,0.705,0.715,0.705,0.715,662200
1616115600,0.715,0.715,0.71,0.715,792600
1616374800,0.715,0.715,0.71,0.71,530700
1616461200,0.715,0.715,0.71,0.71,317000
1616547600,0.71,0.715,0.71,0.71,275000
1616634000,0.71,0.715,0.71,0.715,293100
1616720400,0.715,0.715,0.71,0.715,288500
1616979600,0.715,0.715,0.71,0.715,474900
1617066000,0.715,0.72,0.715,0.715,87600
1617152400,0.715,0.72,0.715,0.715,629500
1617238800,0.72,0.725,0.72,0.725,804800
1617584400,0.725,0.73,0.725,0.73,798600
1617670800,0.73,0.735,0.73,0.735,308700
1617757200,0.735,0.735,0.73,0.73,553000
1617843600,0.73,0.73,0.725,0.725,167800
1617930000,0.725,0.725,0.72,0.725,542200
1618189200,0.725,0.725,0.72,0.72,387300
1618275600,0.725,0.73,0.72,0.73,703500
1618362000,0.735,0.735,0.73,0.735,325400
1618448400,0.73,0.74,0.73,0.73,1437800
1618534800,0.735,0.74,0.73,0.74,501900
1618794000,0.74,0.74,0.73,0.735,385200
1618880400,0.74,0.74,0.735,0.735,255600
1618966800,0.74,0.74,0.73,0.73,432100
1619053200,0.735,0.735,0.73,0.735,179000
1619139600,0.735,0.74,0.735,0.735,149000
1619398800,0.735,0.745,0.735,0.745,469300
1619485200,0.745,0.745,0.74,0.745,164100
1619571600,0.745,0.745,0.74,0.745,154400
1619658000,0.745,0.745,0.74,0.745,120900
1619744400,0.74,0.745,0.735,0.735,413300
